Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0063,0.0047,-0.0163,-0.0186,0.0005
2q,-0.0123,0.0038,-0.0253,-0.0348,0.0006
4q,-0.0199,0.003,-0.0413,-0.0672,0.001
8q,-0.0297,0.0046,-0.0646,-0.0959,0.0017
12q,-0.0413,0.0051,-0.0897,-0.1102,0.0021
