Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-31.8,-5.4,-72.9,1.7,-83.0
2q,-41.6,-15.3,-93.6,1.4,-42.8
4q,-42.6,-2.6,-125.7,-7.1,-22.1
8q,-60.7,-14.0,-238.9,-7.0,-10.2
12q,-53.1,-11.6,-351.6,-2.3,-3.1
