Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-24.8,-1.5,-40.2,-3.8,-84.1
2q,-27.8,-4.4,-61.0,13.8,-41.4
4q,-28.7,1.0,-70.7,29.1,-18.6
8q,-7.2,0.7,-42.0,61.0,-7.7
12q,-8.7,-0.6,-37.6,81.0,-2.6
