Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0031,0.0014,-0.0089,-0.0001,0.0004
2q,-0.0046,0.0016,-0.0101,0.0005,0.0006
4q,-0.0053,0.0014,-0.0123,0.0014,0.001
8q,-0.0012,0.0015,-0.0067,0.0092,0.0016
12q,-0.0007,0.0013,-0.0001,0.0156,0.002
