Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,1.3,-2.9,0.2,2.0,-78.0
2q,-1.6,25.3,-2.7,0.3,-26.9
4q,-2.4,20.6,-2.5,-0.2,-2.7
8q,0.6,27.7,-2.5,-1.6,18.9
12q,3.4,20.3,0.2,-1.6,28.9
