Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,7.8,-4.7,2.2,2.0,-9.9
2q,14.5,-3.0,2.5,3.8,-40.2
4q,13.5,-0.2,1.3,0.5,-89.5
8q,6.0,-0.1,0.5,0.5,-174.6
12q,1.5,-0.1,0.2,0.7,-179.1
