Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-37.8,1.2,-75.0,-14.3,-82.0
2q,-49.7,-1.2,-98.9,-14.1,-40.4
4q,-91.3,-7.1,-125.8,-20.1,-18.8
8q,-111.3,-3.4,-136.8,-44.1,-10.6
12q,-151.7,-4.8,-169.5,-75.7,-2.7
