Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0008,0.0093,-0.0084,0.0017,0.0005
2q,0.0033,0.0093,-0.0096,0.0026,0.0009
4q,0.013,0.0101,-0.0051,0.0102,0.0016
8q,0.0232,0.0102,0.0022,0.04,0.0031
12q,0.0181,0.0106,-0.0074,0.0378,0.0043
