Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-2.7,-4.6,-61.3,-4.6,-440.7
2q,2.7,3.1,-17.0,-1.4,-226.8
4q,9.1,-2.5,-2.7,0.6,-115.4
8q,24.4,-11.7,-4.8,0.0,-43.6
12q,34.1,-31.3,-8.5,-10.7,-18.7
