Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0057,0.0055,-0.0164,-0.0169,0.0004
2q,-0.0111,0.0031,-0.0239,-0.0327,0.0006
4q,-0.0184,0.0041,-0.037,-0.0642,0.001
8q,-0.0277,0.0047,-0.0597,-0.0954,0.0017
12q,-0.0397,0.0055,-0.0824,-0.1156,0.0021
