Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,2.5,5.3,0.5,-6.3,-7.1
2q,-4.0,-3.4,-7.7,-10.8,-37.1
4q,-11.9,2.4,-44.0,-10.2,-84.4
8q,-14.7,1.4,-99.9,-18.5,-164.6
12q,-13.5,0.9,-173.8,-25.8,-167.3
