Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-6.6,-8.8,2.4,-27.1,-9.9
2q,10.9,-6.4,3.4,-20.3,-40.2
4q,6.0,-5.1,0.0,-9.2,-89.5
8q,-1.0,-0.2,0.5,-5.6,-174.6
12q,-4.0,0.5,-0.8,-4.3,-179.1
