Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-12.1,-1.2,-33.8,-7.3,-84.2
2q,-23.3,-1.3,-39.5,-14.2,-43.5
4q,-27.6,-0.9,-52.7,-13.4,-18.8
8q,-8.1,0.6,-109.5,-36.5,-10.4
12q,-6.3,-4.7,-144.4,-56.6,-3.3
