Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0016,-0.0002,-0.0037,-0.0055,0.0004
2q,-0.0033,0.0,-0.0057,-0.0113,0.0006
4q,-0.0061,-0.0002,-0.0095,-0.0212,0.0009
8q,-0.0113,-0.0001,-0.0186,-0.0375,0.0016
12q,-0.0172,0.0001,-0.0279,-0.0554,0.0021
