Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.004,0.0036,-0.0138,-0.0101,0.0005
2q,-0.007,0.0039,-0.02,-0.019,0.0007
4q,-0.0151,0.0071,-0.0301,-0.0382,0.001
8q,-0.0216,0.0059,-0.0456,-0.0419,0.0017
12q,-0.0259,0.0073,-0.0596,-0.0124,0.0021
