Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-7.9,-2.3,-13.3,-8.3,-85.1
2q,-16.6,2.3,-11.9,-17.3,-40.6
4q,-23.5,-1.2,1.9,-19.6,-16.0
8q,-15.3,0.5,15.7,-15.8,-8.1
12q,-7.6,-3.6,16.4,-2.9,-0.8
