Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.001,0.0033,-0.0013,-0.0019,0.0005
2q,-0.0021,0.0032,-0.0016,-0.0031,0.0006
4q,-0.0092,0.0041,-0.0153,-0.0121,0.0009
8q,-0.0206,0.0036,-0.0213,-0.0286,0.0016
12q,-0.0329,0.0039,-0.0279,-0.0485,0.002
