Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0032,0.0011,-0.0056,-0.0081,0.0004
2q,-0.005,0.0016,-0.0083,-0.014,0.0006
4q,-0.0183,0.001,-0.0576,-0.0429,0.0009
8q,-0.032,0.0013,-0.0716,-0.065,0.0016
12q,-0.0397,0.0013,-0.0799,-0.0898,0.002
