Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.5,-8.6,3.1,-1.0,3.3
2q,4.3,9.2,6.3,0.3,11.0
4q,14.3,4.7,5.1,-2.6,14.2
8q,17.3,9.1,2.9,1.7,26.5
12q,21.9,18.8,3.2,2.0,30.5
