Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0019,0.0085,0.0008,0.0051,0.0001
2q,-0.0034,0.0098,0.0006,0.009,0.0002
4q,-0.0089,0.0105,-0.0012,0.0193,0.0004
8q,-0.0176,0.0109,-0.0051,0.0592,0.0011
12q,-0.0261,0.0104,-0.0055,0.0971,0.0016
