Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-3.1,-13.6,-23.7,-4.2,-77.9
2q,-21.6,35.0,-2.5,-1.9,-25.6
4q,-29.3,5.8,2.1,0.3,-1.0
8q,-30.0,16.6,-2.2,-8.7,19.7
12q,0.5,35.6,9.2,-4.0,30.3
