Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0033,0.0007,-0.0064,-0.0088,0.0005
2q,-0.0056,0.0019,-0.0118,-0.0137,0.0009
4q,-0.0089,0.0024,-0.0203,-0.0209,0.0016
8q,-0.0115,0.0041,-0.0355,-0.0356,0.0031
12q,-0.0183,0.0056,-0.0516,-0.0582,0.0042
