Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0,-1.9,-45.8,-10.4,-88.5
2q,-10.0,-2.1,-84.2,-10.9,-62.7
4q,-19.6,-4.4,-94.3,-12.1,-63.2
8q,-10.0,-3.5,-106.9,-20.2,-102.9
12q,-10.5,0.2,-143.0,-38.9,-109.9
