Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0053,0.0062,-0.0111,-0.0117,0.0005
2q,-0.0097,0.0063,-0.0193,-0.0246,0.0009
4q,-0.0127,0.0072,-0.0296,-0.0455,0.0016
8q,-0.0086,0.005,-0.0325,-0.071,0.0031
12q,-0.0183,0.008,-0.0472,-0.1103,0.0042
