Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-18.2,-1.8,-68.2,1.7,-89.7
2q,-40.3,-0.0,-79.2,-3.4,-61.2
4q,-29.9,-4.9,-55.7,-5.5,-62.2
8q,-8.5,-3.6,-17.5,-1.3,-100.6
12q,-2.1,-0.7,-13.3,-0.6,-111.1
