Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-2.0,2.6,-6.7,2.0,-84.5
2q,-7.0,-4.8,-7.1,1.5,-41.3
4q,-19.6,-6.4,-13.0,5.3,-18.5
8q,-17.9,-8.7,-12.4,26.2,-9.3
12q,-38.2,-9.2,-14.7,45.1,-1.5
