Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0012,0.0023,-0.0002,0.0017,0.0004
2q,0.0024,0.002,0.001,0.0055,0.0006
4q,0.0,0.0019,-0.0084,0.0064,0.0009
8q,0.0003,0.0023,-0.0064,0.0161,0.0015
12q,-0.0007,0.0028,-0.0053,0.0205,0.002
