Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-1.6,0.2,-15.6,0.0,-0.7
2q,3.4,-1.3,-21.6,0.4,-9.9
4q,9.6,10.3,-21.2,1.7,-33.2
8q,13.0,5.0,-17.0,2.7,-79.4
12q,-4.6,6.2,-26.1,-0.3,-97.1
