Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,5.9,-1.0,17.2,0.3,4.0
2q,12.8,-28.6,36.0,1.4,10.2
4q,22.5,-29.2,34.8,2.3,13.2
8q,26.9,-34.9,26.0,4.2,26.0
12q,26.5,-53.3,29.1,7.4,32.0
