Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.8,0.6,7.6,-6.4,-9.9
2q,-0.4,0.1,17.0,-5.7,-40.2
4q,0.3,-0.5,19.9,-1.6,-89.5
8q,0.1,-0.0,20.0,0.4,-174.6
12q,-0.0,-0.0,17.4,0.4,-179.1
