Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-15.5,-1.4,-16.5,-10.5,-89.5
2q,-18.5,-3.2,-18.2,-9.5,-40.2
4q,-10.0,-0.5,-10.7,-3.1,-18.1
8q,-10.1,-3.0,-8.4,1.3,-6.6
12q,-5.1,-1.4,-8.2,2.9,-0.8
