Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-4.3,-1.9,1.0,0.1,-77.7
2q,-1.4,16.1,11.9,2.2,-28.1
4q,7.5,6.1,25.8,1.7,-3.3
8q,27.6,-1.4,40.6,2.7,18.1
12q,36.5,-18.9,45.9,10.4,28.6
