Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0007,0.0008,-0.0004,-0.0014,0.0004
2q,0.0018,-0.0002,0.0007,-0.0018,0.0005
4q,0.0026,-0.0004,0.0016,-0.003,0.0006
8q,0.0015,-0.0011,0.0008,-0.0071,0.0011
12q,-0.0012,-0.0019,-0.0031,-0.0119,0.0014
