Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.43,0.23,0.46,0.79,0.06
2q,0.62,0.19,0.63,1.21,0.08
4q,0.9,0.2,0.93,2.05,0.12
8q,1.12,0.22,1.4,3.51,0.13
12q,1.41,0.27,1.79,4.99,0.14
