Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-16.6,-1.4,-32.9,-7.5,-86.3
2q,-22.4,5.0,-27.6,-15.1,-46.2
4q,-83.0,-4.6,-359.1,-27.8,-23.8
8q,-77.5,-4.4,-429.3,-69.7,-10.2
12q,-79.7,1.9,-444.1,-100.6,-1.9
