Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,57.6,-0.0,23.3,15.7,3.5
2q,49.1,10.6,35.3,17.8,12.4
4q,32.4,9.9,24.3,13.7,13.9
8q,8.8,9.3,4.9,5.5,26.5
12q,-1.2,12.8,-4.2,1.1,30.6
