Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.9,-0.2,-23.5,-0.8,-81.9
2q,-1.1,0.6,-16.0,-2.3,-39.6
4q,1.3,-1.7,-1.9,-1.4,-18.1
8q,16.6,1.3,17.1,0.7,-9.5
12q,21.8,-2.9,29.3,4.5,-2.8
