Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0021,-0.0005,0.0042,0.001,0.0001
2q,0.0053,-0.0005,0.007,0.0039,0.0002
4q,0.0121,-0.0004,0.0146,0.0106,0.0004
8q,0.0282,-0.0002,0.0307,0.0197,0.0011
12q,0.042,0.0003,0.0477,0.0297,0.0016
