Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,1.9,0.8,-3.7,3.1,-9.9
2q,5.1,0.8,0.2,1.0,-40.2
4q,4.6,0.0,1.6,1.9,-89.5
8q,2.6,-0.0,2.6,1.5,-174.6
12q,1.9,0.1,2.6,-0.6,-179.1
