Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,7.8,0.7,4.3,7.0,-7.1
2q,9.4,1.1,8.8,9.2,-37.1
4q,6.5,-0.6,6.0,10.3,-84.4
8q,3.6,0.0,2.9,8.7,-164.6
12q,2.2,0.0,1.6,3.0,-167.3
