Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.001,0.0035,-0.0017,-0.0017,0.0004
2q,-0.0019,0.0039,-0.0014,-0.0029,0.0006
4q,-0.0039,0.0042,0.0002,-0.0054,0.001
8q,-0.0088,0.0039,0.0015,-0.0152,0.0017
12q,-0.0172,0.0037,-0.0002,-0.0308,0.0021
