Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,13.0,-6.3,19.2,1.6,4.4
2q,21.3,8.9,18.7,4.8,11.6
4q,26.8,6.1,15.4,5.4,13.4
8q,31.4,3.2,13.6,8.1,26.5
12q,34.2,4.7,15.2,19.7,31.8
