Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.3,-1.4,-36.4,-0.6,-86.5
2q,-4.0,1.0,-39.0,-3.3,-61.7
4q,8.5,2.4,-17.0,3.2,-65.2
8q,21.7,3.5,18.5,3.9,-103.3
12q,30.1,0.6,37.6,9.7,-107.9
