Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0024,-0.0005,-0.0102,-0.0067,0.0005
2q,-0.0033,-0.0004,-0.0137,-0.0101,0.0009
4q,-0.003,-0.0004,-0.0185,-0.0118,0.0017
8q,0.0022,0.0,-0.0221,-0.0148,0.0031
12q,0.004,0.0004,-0.0262,-0.0172,0.0042
