Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.8,1.9,-3.1,0.6,-2.6
2q,-1.0,0.2,-0.2,0.6,-13.9
4q,-1.1,-1.8,0.3,0.8,-37.4
8q,-0.1,2.7,0.5,2.5,-81.4
12q,4.6,-1.1,1.4,6.3,-101.0
