Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.5,9.2,15.1,7.5,-7.1
2q,-0.1,11.8,20.5,9.1,-37.1
4q,3.4,6.0,19.6,9.4,-84.4
8q,0.5,1.3,11.2,6.4,-164.6
12q,-6.3,0.3,6.4,-0.8,-167.3
