Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-8.1,-1.8,-7.3,1.2,-84.1
2q,-7.0,-5.1,-11.2,0.5,-42.4
4q,0.4,-2.4,-5.4,0.0,-19.4
8q,6.7,-5.6,0.9,-0.1,-9.4
12q,9.2,-0.1,3.8,-0.3,-3.1
