Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0008,0.0035,0.0013,-0.0006,0.0001
2q,0.0014,0.0041,0.0025,0.0007,0.0002
4q,0.0027,0.0048,0.0049,0.0027,0.0004
8q,0.0077,0.0024,0.0094,0.0162,0.0011
12q,0.0138,0.0048,0.0132,0.0393,0.0016
