Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0049,0.0025,-0.008,-0.01,0.0004
2q,-0.0087,0.0025,-0.0124,-0.0179,0.0007
4q,-0.0227,0.0028,-0.0392,-0.0426,0.001
8q,-0.0444,0.0028,-0.0661,-0.0892,0.0017
12q,-0.0657,0.0032,-0.0909,-0.1343,0.0021
