Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0009,0.006,-0.0011,-0.0051,0.0001
2q,-0.0024,0.0061,-0.0027,-0.014,0.0002
4q,-0.006,0.0064,-0.0059,-0.0337,0.0004
8q,-0.0131,0.004,-0.0128,-0.0718,0.0011
12q,-0.0229,0.0069,-0.0241,-0.1117,0.0016
