Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.0028,0.0087,0.0023,-0.0008,0.0001
2q,0.0054,0.0092,0.005,-0.004,0.0002
4q,0.0109,0.0095,0.0102,-0.0113,0.0004
8q,0.0215,0.01,0.0172,-0.0066,0.0011
12q,0.033,0.0104,0.0232,-0.0156,0.0016
