Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-12.9,4.5,-9.9,-1.2,-7.1
2q,-20.0,2.4,-4.8,-12.4,-37.1
4q,-18.4,-0.7,12.3,-16.4,-84.4
8q,-7.5,-0.8,12.3,-18.1,-164.6
12q,-6.9,-0.6,6.0,-17.4,-167.3
