Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0016,-0.0002,-0.0053,-0.0062,0.0005
2q,-0.0027,-0.0002,-0.0093,-0.0123,0.0009
4q,-0.0035,-0.0001,-0.0152,-0.0216,0.0016
8q,-0.0003,0.0001,-0.0239,-0.0305,0.0031
12q,0.0018,0.0001,-0.0322,-0.0393,0.0041
