Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.002,0.0007,-0.003,-0.004,0.0005
2q,-0.0041,0.001,-0.0051,-0.0077,0.0006
4q,-0.0082,0.0011,-0.0087,-0.0139,0.0009
8q,-0.0137,0.0012,-0.0146,-0.0228,0.0016
12q,-0.0192,0.0014,-0.0221,-0.0307,0.002
