Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,1.9,-2.5,1.1,0.3,-7.1
2q,-1.5,-2.7,1.3,0.7,-37.1
4q,-2.9,0.9,2.8,-1.0,-84.4
8q,0.7,-1.6,2.0,1.5,-164.6
12q,0.5,-1.7,1.6,-1.2,-167.3
