Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-17.1,0.8,-45.3,-4.3,-87.2
2q,-14.9,1.1,-48.7,-6.1,-59.4
4q,-5.9,-2.2,-24.5,-4.5,-60.9
8q,-7.6,1.3,6.5,9.7,-101.2
12q,-12.0,3.9,15.7,16.6,-108.0
