Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,3.3,-9.8,-2.2,-1.5,-0.9
2q,5.6,0.4,0.7,2.1,-12.7
4q,10.5,2.6,0.3,1.6,-36.9
8q,1.7,-0.6,-0.9,2.7,-85.1
12q,-2.2,2.0,-2.6,-4.1,-104.8
