Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,0.9,-4.7,-0.0,2.3,-9.2
2q,2.3,1.8,1.4,0.4,-31.5
4q,4.0,-3.0,5.1,1.1,-60.3
8q,9.4,0.1,6.2,3.8,-90.7
12q,18.6,-14.3,10.1,8.6,-112.3
