Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-3.0,-1.4,-91.0,-7.7,-514.0
2q,-17.6,1.8,-57.9,-8.6,-413.7
4q,-30.4,-1.9,-37.3,-12.3,-376.6
8q,-28.7,-5.0,-27.6,-21.6,-321.0
12q,-22.6,-9.1,-28.9,-38.4,-291.6
