Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,2.1,-3.9,-1.0,0.4,-9.9
2q,5.0,-3.4,7.1,1.1,-40.2
4q,7.7,0.6,10.8,1.9,-89.5
8q,7.3,-0.4,6.4,2.6,-174.6
12q,5.3,-0.5,4.5,3.0,-179.1
