Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-0.0132,0.0006,-0.0232,-0.0674,0.0005
2q,-0.0213,-0.0007,-0.0233,-0.0826,0.0009
4q,-0.0329,-0.0001,-0.029,-0.1445,0.0016
8q,-0.0678,-0.0003,-0.0286,-0.2426,0.0031
12q,-0.1285,-0.001,-0.0371,-0.3701,0.0042
