Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-7.1,-1.6,-218.0,-26.0,-88.6
2q,-10.1,-0.4,-68.9,2.5,-60.6
4q,-12.1,-0.7,-19.3,0.0,-58.3
8q,-10.8,-3.8,20.5,-0.5,-100.5
12q,-21.9,-1.9,24.9,-3.5,-110.5
