Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,1.3,1.6,-0.5,6.7,-9.9
2q,2.8,1.4,0.4,11.1,-40.2
4q,2.5,0.4,0.9,9.8,-89.5
8q,0.0,0.2,-0.1,4.4,-174.6
12q,-0.8,0.1,-0.7,2.4,-179.1
