Horizon,Real GDP,GDP Deflator Growth,Real Consumption,Real Investment,Euribor
1q,-1.6,0.9,2.9,2.6,-0.7
2q,-8.8,-1.5,3.3,0.5,-12.7
4q,-15.9,0.7,5.3,-2.2,-40.6
8q,-23.1,-3.5,3.7,-3.7,-85.0
12q,-28.6,4.4,-1.9,-4.9,-99.7
